date,category,product,variant,supplier,unit_price_rm,quantity_sold,total_sales_rm
7/2/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,15,51
7/2/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,9,61.2
7/2/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,9,34.2
7/2/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,8,16
7/2/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,12,40.8
7/2/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,11,74.8
7/2/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,20,76
7/2/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,16,76.8
7/2/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,7,40.6
7/2/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,4,8
7/2/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,4,11.2
7/2/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,1,2.8
7/2/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,2,9
7/2/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,6,31.2
7/2/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,11,24.2
7/2/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,3,7.2
7/2/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,8,25.6
7/2/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,15,27
7/2/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,2,5
7/2/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,7,33.6
7/2/2026,Produce,Lettuce,Butterhead Lettuce,Green Harvest,5.2,5,26
7/2/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,5,114.5
7/2/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,8,231.2
7/2/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,5,174.5
7/2/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,9,49.5
7/2/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,4,20.8
7/2/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,1,5.8
7/2/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,11,130.9
7/2/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,8,111.2
7/2/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,6,95.4
8/2/2026,Dairy,Milk,Full Cream Milk,Fresh Farms Co.,6.5,13,84.5
8/2/2026,Dairy,Milk,Low Fat Milk,Fresh Farms Co.,6.8,3,20.4
8/2/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,8,60
8/2/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,2,19.8
8/2/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,1,11.9
8/2/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,7,62.3
8/2/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,2,7.8
8/2/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,1,4.5
8/2/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,6,41.4
8/2/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,10,20
8/2/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,24,84
8/2/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,10,69
8/2/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,9,34.2
8/2/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,14,53.2
8/2/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,7,14
8/2/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,11,37.4
8/2/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,4,27.2
8/2/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,6,22.8
8/2/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,6,12
8/2/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,11,37.4
8/2/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,8,54.4
8/2/2026,Bakery,Bread,White Bread,Gardenia,3.8,17,64.6
8/2/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,12,57.6
8/2/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,4,23.2
8/2/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,5,10
8/2/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,8,22.4
8/2/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,4,11.2
8/2/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,5,22.5
8/2/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,7,36.4
8/2/2026,Produce,Apple,Red Apple,Green Harvest,2.2,12,26.4
8/2/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,7,16.8
8/2/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,4,12.8
8/2/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,15,27
8/2/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,8,20
8/2/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,1,4.8
8/2/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,5,26
8/2/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,6,137.4
8/2/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,3,86.7
8/2/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,8,279.2
8/2/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,9,49.5
8/2/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,7,36.4
8/2/2026,Pantry,Pasta,Penne,Italian Foods,5.8,4,23.2
8/2/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,8,95.2
8/2/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,6,83.4
8/2/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,6,95.4
9/2/2026,Dairy,Milk,Full Cream Milk,Farmhouse Dairy,6.5,17,110.5
9/2/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,1,6.8
9/2/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,8,60
9/2/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,2,19.8
9/2/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,2,23.8
9/2/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,10,89
9/2/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,4,15.6
9/2/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,6,27
9/2/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,8,55.2
9/2/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,2,4
9/2/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,17,59.5
9/2/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,8,55.2
9/2/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,6,22.8
9/2/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,12,45.6
9/2/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,3,6
9/2/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,6,20.4
9/2/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,8,54.4
9/2/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,2,7.6
9/2/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,6,12
9/2/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,12,40.8
9/2/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,7,47.6
9/2/2026,Bakery,Bread,White Bread,Local Bakery,3.8,22,83.6
9/2/2026,Bakery,Bread,Wholemeal Bread,Local Bakery,4.8,19,91.2
9/2/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,3,17.4
9/2/2026,Bakery,Bun,Plain Bun,Local Bakery,2,2,4
9/2/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,8,22.4
9/2/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,4,11.2
9/2/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,4,18
9/2/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,8,41.6
9/2/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,7,15.4
9/2/2026,Produce,Apple,Green Apple,Green Harvest,2.4,6,14.4
9/2/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,2,6.4
9/2/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,16,28.8
9/2/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,3,7.5
9/2/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,5,24
9/2/2026,Produce,Lettuce,Butterhead Lettuce,Green Harvest,5.2,5,26
9/2/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,5,114.5
9/2/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,3,86.7
9/2/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,1,34.9
9/2/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,9,49.5
9/2/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,3,15.6
9/2/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,3,17.4
9/2/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,9,107.1
9/2/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,5,69.5
9/2/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,3,47.7
10/2/2026,Dairy,Milk,Full Cream Milk,Farmhouse Dairy,6.5,10,65
10/2/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,7,47.6
10/2/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,5,37.5
10/2/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,8,79.2
10/2/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,4,47.6
10/2/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,7,62.3
10/2/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,3,11.7
10/2/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,7,31.5
10/2/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,7,48.3
10/2/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,3,6
10/2/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,11,38.5
10/2/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,3,20.7
10/2/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,4,15.2
10/2/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,21,79.8
10/2/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,1,2
10/2/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,12,40.8
10/2/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,3,20.4
10/2/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,7,26.6
10/2/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,3,6
10/2/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,5,17
10/2/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,4,27.2
10/2/2026,Bakery,Bread,White Bread,Gardenia,3.8,21,79.8
10/2/2026,Bakery,Bread,Wholemeal Bread,Local Bakery,4.8,20,96
10/2/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,6,34.8
10/2/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,6,12
10/2/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,7,19.6
10/2/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,4,11.2
10/2/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,4,18
10/2/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,8,41.6
10/2/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,5,11
10/2/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,1,2.4
10/2/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,6,19.2
10/2/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,11,19.8
10/2/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,4,10
10/2/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,2,9.6
10/2/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,5,26
10/2/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,8,183.2
10/2/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,4,115.6
10/2/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,2,69.8
10/2/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,12,66
10/2/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,4,20.8
10/2/2026,Pantry,Pasta,Penne,Italian Foods,5.8,4,23.2
10/2/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,7,83.3
10/2/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,8,111.2
10/2/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,2,31.8
11/2/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,17,110.5
11/2/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,7,47.6
11/2/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,7,52.5
11/2/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,2,19.8
11/2/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,2,23.8
11/2/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,12,106.8
11/2/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,6,23.4
11/2/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,4,18
11/2/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,5,34.5
11/2/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,2,4
11/2/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,19,66.5
11/2/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,7,48.3
11/2/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,1,3.8
11/2/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,20,76
11/2/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,2,4
11/2/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,9,30.6
11/2/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,7,47.6
11/2/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,8,30.4
11/2/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,8,16
11/2/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,12,40.8
11/2/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,2,13.6
11/2/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,16,60.8
11/2/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,20,96
11/2/2026,Bakery,Bread,Multigrain Bread,Local Bakery,5.8,8,46.4
11/2/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,3,6
11/2/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,7,19.6
11/2/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,2,5.6
11/2/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,1,4.5
11/2/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,8,41.6
11/2/2026,Produce,Apple,Red Apple,Green Harvest,2.2,12,26.4
11/2/2026,Produce,Apple,Green Apple,Green Harvest,2.4,1,2.4
11/2/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,1,3.2
11/2/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,20,36
11/2/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,4,10
11/2/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,1,4.8
11/2/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,8,41.6
11/2/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,8,183.2
11/2/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,2,57.8
11/2/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,1,34.9
11/2/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,5,27.5
11/2/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,5,26
11/2/2026,Pantry,Pasta,Penne,Italian Foods,5.8,5,29
11/2/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,10,119
11/2/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,2,27.8
11/2/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,7,111.3
12/2/2026,Dairy,Milk,Full Cream Milk,Fresh Farms Co.,6.5,18,117
12/2/2026,Dairy,Milk,Low Fat Milk,Fresh Farms Co.,6.8,6,40.8
12/2/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,6,45
12/2/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,1,9.9
12/2/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,3,35.7
12/2/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,9,80.1
12/2/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,2,7.8
12/2/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,5,22.5
12/2/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,2,13.8
12/2/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,6,12
12/2/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,22,77
12/2/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,4,27.6
12/2/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,6,22.8
12/2/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,14,53.2
12/2/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,6,12
12/2/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,8,27.2
12/2/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,2,13.6
12/2/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,6,22.8
12/2/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,6,12
12/2/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,11,37.4
12/2/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,6,40.8
12/2/2026,Bakery,Bread,White Bread,Gardenia,3.8,18,68.4
12/2/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,10,48
12/2/2026,Bakery,Bread,Multigrain Bread,Local Bakery,5.8,6,34.8
12/2/2026,Bakery,Bun,Plain Bun,Local Bakery,2,7,14
12/2/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,2,5.6
12/2/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,5,14
12/2/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,8,36
12/2/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,2,10.4
12/2/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,10,22
12/2/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,4,9.6
12/2/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,8,25.6
12/2/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,21,37.8
12/2/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,4,10
12/2/2026,Produce,Lettuce,Romaine Lettuce,Local Farm,4.8,1,4.8
12/2/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,8,41.6
12/2/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,6,137.4
12/2/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,3,86.7
12/2/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,7,244.3
12/2/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,7,38.5
12/2/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,6,31.2
12/2/2026,Pantry,Pasta,Penne,Pantry Supply Co.,5.8,6,34.8
12/2/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,9,107.1
12/2/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,5,69.5
12/2/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,5,79.5
13/2/2026,Dairy,Milk,Full Cream Milk,Farmhouse Dairy,6.5,14,91
13/2/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,3,20.4
13/2/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,6,45
13/2/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,7,69.3
13/2/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,7,83.3
13/2/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,11,97.9
13/2/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,7,27.3
13/2/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,5,22.5
13/2/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,1,6.9
13/2/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,6,12
13/2/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,17,59.5
13/2/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,2,13.8
13/2/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,4,15.2
13/2/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,16,60.8
13/2/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,5,10
13/2/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,11,37.4
13/2/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,3,20.4
13/2/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,2,7.6
13/2/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,5,10
13/2/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,11,37.4
13/2/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,4,27.2
13/2/2026,Bakery,Bread,White Bread,Local Bakery,3.8,10,38
13/2/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,20,96
13/2/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,6,34.8
13/2/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,7,14
13/2/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,8,22.4
13/2/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,4,11.2
13/2/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,1,4.5
13/2/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,7,36.4
13/2/2026,Produce,Apple,Red Apple,Green Harvest,2.2,10,22
13/2/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,7,16.8
13/2/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,5,16
13/2/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,20,36
13/2/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,7,17.5
13/2/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,4,19.2
13/2/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,4,20.8
13/2/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,2,45.8
13/2/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,5,144.5
13/2/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,3,104.7
13/2/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,11,60.5
13/2/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,3,15.6
13/2/2026,Pantry,Pasta,Penne,Italian Foods,5.8,6,34.8
13/2/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,7,83.3
13/2/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,6,83.4
13/2/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,2,31.8
14/2/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,13,84.5
14/2/2026,Dairy,Milk,Low Fat Milk,Fresh Farms Co.,6.8,8,54.4
14/2/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,6,45
14/2/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,4,39.6
14/2/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,2,23.8
14/2/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,11,97.9
14/2/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,7,27.3
14/2/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,4,18
14/2/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,1,6.9
14/2/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,11,22
14/2/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,25,87.5
14/2/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,9,62.1
14/2/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,7,26.6
14/2/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,17,64.6
14/2/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,7,14
14/2/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,14,47.6
14/2/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,6,40.8
14/2/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,4,15.2
14/2/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,8,16
14/2/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,9,30.6
14/2/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,5,34
14/2/2026,Bakery,Bread,White Bread,Gardenia,3.8,20,76
14/2/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,17,81.6
